r,rho,m,P
0.0600060006002594,0.032330892312156155,2.927984052777704e-05,0.5523770050822547
0.06200620062026138,0.03233042294725928,3.2305088361211946e-05,0.5523663129039628
0.06400640064026336,0.03232993821869061,3.5531863397446524e-05,0.5523552707940336
0.06600660066026534,0.03232943812683243,3.8966660277159885e-05,0.5523438787664237
0.06800680068026732,0.03232892267213913,4.261597304734054e-05,0.552332136836898
0.0700070007002693,0.032328391855131845,4.648629514276654e-05,0.5523200450229082
0.07200720072027128,0.032327845676394226,5.058411936748819e-05,0.5523076033434963
0.07400740074027326,0.0323272841365685,5.491593787631385e-05,0.5522948118192045
0.07600760076027524,0.03232670723635227,5.9488242156298096e-05,0.5522816704720025
0.07800780078027722,0.032326114976495554,6.430752300823334e-05,0.5522681793252205
0.0800080008002792,0.03232550735779836,6.938027052814415e-05,0.5522543384034927
0.08200820082028118,0.03232488438110839,7.471297408878476e-05,0.5522401477327062
0.08400840084028317,0.032324246047319226,8.031212232114007e-05,0.5522256073399585
0.08600860086028514,0.0323235923573685,8.618420309592937e-05,0.5522107172535169
0.08800880088028713,0.03232292331223647,9.233570350511419e-05,0.552195477502785
0.0900090009002891,0.032322238912944654,9.877310984340885e-05,0.5521798881182723
0.09200920092029108,0.0323215391605546,0.00010550290758979528,0.5521639491315657
0.09400940094029307,0.03232082405616688,0.00011253158138904107,0.5521476605753065
0.09600960096029504,0.032320093600920065,0.0001198656150332212,0.5521310224831671
0.09800980098029703,0.032319347795989925,0.00012751149144324398,0.5521140348898332
0.100010001000299,0.03231858664258863,0.00013547569265038038,0.5520966978309843
0.10201020102030099,0.032317810141964096,0.00014376469977779805,0.5520790113432797
0.10401040104030297,0.03231701829539927,0.00015238499302209837,0.552060975464343
0.10601060106030494,0.032316211104211644,0.0001613430516348589,0.5520425902327482
0.10801080108030693,0.03231538856975271,0.0001706453539041792,0.5520238556880102
0.1100110011003089,0.03231455069340746,0.0001802983771362309,0.5520047718705717
0.11201120112031089,0.032313697476594024,0.00019030859763681312,0.5519853388217952
0.11401140114031287,0.0323128289207632,0.0002006824906929113,0.5519655565839525
0.11601160116031484,0.032311945027398196,0.0002114265305542613,0.5519454252002186
0.11801180118031683,0.03231104579801418,0.00022254719041491807,0.5519249447146609
0.1200120012003188,0.032310131234158115,0.00023405094239482846,0.5519041151722361
0.12201220122032079,0.032309201337408326,0.00024594425752141007,0.5518829366187802
0.12401240124032277,0.03230825610937442,0.0002582336057111335,0.551861409101006
0.12601260126032476,0.03230729555169689,0.0002709254557511112,0.5518395326664945
0.12801280128032672,0.032306319666047044,0.0002840262752806899,0.5518173073636933
0.1300130013003287,0.03230532845412667,0.00029754253077304946,0.5517947332419081
0.1320132013203307,0.032304321917667946,0.0003114806875168062,0.551771810351302
0.13401340134033266,0.03230330005843324,0.00032584720959762136,0.5517485387428891
0.13601360136033466,0.03230226287821493,0.0003406485598798165,0.5517249184685319
0.13801380138033664,0.03230121037883526,0.00035589119998799177,0.551700949580937
0.14001400140033862,0.03230014256214625,0.00037158159028865287,0.5516766321336533
0.1420142014203406,0.03229905943002949,0.0003877261898718408,0.5516519661810668
0.14401440144034255,0.03229796098439607,0.00040433145653276967,0.5516269517784003
0.14601460146034456,0.03229684722718646,0.0004214038467534686,0.5516015889817083
0.14801480148034651,0.03229571816037039,0.0004389498156844305,0.5515758778478761
0.15001500150034852,0.032294573785946766,0.00045697581712626675,0.5515498184346169
0.1520152015203505,0.03229341410594354,0.0004754883035113676,0.5515234108004694
0.15401540154035245,0.032292239122417674,0.0004944937258855692,0.551496655004796
0.15601560156035446,0.03229104883745506,0.0005139985338898268,0.5514695511077815
0.15801580158035647,0.03228984325317033,0.0005340091757418933,0.5514420991704285
0.16001600160035845,0.03228862237170697,0.000554532098218005,0.55141429925456
0.1620162016203604,0.032287386195237036,0.0005755737466345756,0.5513861514228132
0.16401640164036238,0.03228613472596131,0.0005971405648298933,0.5513576557386414
0.1660166016603644,0.032284867966109056,0.0006192389951458271,0.5513288122663101
0.16801680168036637,0.03228358591793803,0.0006418754784095378,0.5512996210708971
0.17001700170036832,0.032282288583734456,0.0006650564539151992,0.5512700822182903
0.1720172017203703,0.032280975965812884,0.0006887883594057218,0.5512401957751857
0.17401740174037228,0.03227964806651628,0.000713077631054488,0.5512099618090888
0.1760176017603743,0.03227830488821579,0.0007379307034470904,0.5511793803883096
0.17801780178037627,0.032276946433310874,0.0007633540095630785,0.5511484515819649
0.18001800180037825,0.032275572704229115,0.0007893539807577155,0.5511171754599743
0.1820182018203802,0.03227418370342631,0.0008159370467437381,0.5510855520930619
0.18401840184038218,0.0322727794333863,0.0008431096355731264,0.5510535815527525
0.1860186018603842,0.03227135989662101,0.0008708781736188802,0.5510212639113724
0.18801880188038617,0.0322699250956704,0.000899249085556802,0.5509885992420479
0.19001900190038812,0.03226847503310241,0.0009282287943472914,0.5509555876187047
0.1920192019203901,0.03226700971151293,0.0009578237212171429,0.5509222291160659
0.19401940194039208,0.03226552913352578,0.0009880402856413527,0.5508885238096523
0.19601960196039409,0.03226403330179267,0.0010188849053249364,0.5508544717757812
0.19801980198039607,0.032262522218993145,0.0010503639961847477,0.550820073091565
0.20002000200039805,0.03226099588783459,0.0010824839723313148,0.5507853278349113
0.2020202020204,0.03225945431105219,0.0011152512460506764,0.5507502360845212
0.204020402040402,0.032257897491408866,0.0011486722277862307,0.5507147979198888
0.20602060206040398,0.03225632543169531,0.0011827533261205894,0.5506790134213011
0.20802080208040596,0.0322547381347299,0.0012175009477574442,0.5506428826698365
0.21002100210040792,0.0322531356033587,0.001252921497503439,0.5506064057473637
0.2120212021204099,0.03225151784045544,0.0012890213782500498,0.5505695827365426
0.2140214021404119,0.03224988484892148,0.0013258069909554767,0.5505324137208215
0.21602160216041388,0.032248236631685794,0.0013632847346265382,0.5504948987844385
0.21802180218041586,0.03224657319170491,0.0014014610063005843,0.5504570380124186
0.22002200220041784,0.03224489453196292,0.0014403422010274087,0.550418831490575
0.2220222022204198,0.03224320065547147,0.0014799347118511753,0.5503802793055073
0.2240224022404218,0.032241491565269724,0.001520244929792352,0.5503413815446014
0.22602260226042378,0.03223976726442431,0.0015612792438296527,0.5503021382960286
0.22802280228042576,0.03223802775602934,0.0016030440408819923,0.5502625496487447
0.23002300230042771,0.032236273043206365,0.001645545705790447,0.5502226156924901
0.2320232023204297,0.03223450312910435,0.0016887906213002243,0.5501823365177881
0.2340234023404317,0.032232718016899704,0.0017327851680426463,0.550141712215946
0.23602360236043368,0.03223091770979616,0.001777535724517135,0.5501007428790519
0.23802380238043566,0.03222910221102486,0.0018230486670732168,0.5500594285999769
0.24002400240043764,0.0322272715238443,0.0018693303698925283,0.5500177694723734
0.24202420242043965,0.032225425651540233,0.0019163872049708381,0.5499757655906724
0.2440244024404416,0.03222356459742576,0.0019642255421000714,0.5499334170500865
0.24602460246044358,0.03222168836484128,0.002012851748850352,0.5498907239466077
0.24802480248044556,0.03221979695715443,0.002062272190552051,0.5498476863770055
0.2500250025004475,0.032217890377760086,0.0021124932302778432,0.5498043044388289
0.2520252025204495,0.03221596863008038,0.0021635212288247793,0.5497605782304035
0.25402540254045153,0.03221403171756462,0.0022153625446963586,0.5497165078508324
0.2560256025604535,0.032212079643689336,0.002268023534084627,0.5496720933999949
0.25802580258045543,0.032210112411958196,0.00232151055085227,0.5496273349785462
0.26002600260045744,0.03220813002590203,0.002375829946514727,0.5495822326879167
0.26202620262045945,0.032206132489078824,0.0024309880702223096,0.5495367866303117
0.2640264026404614,0.03220411980507366,0.002486991268742331,0.5494909969087106
0.2660266026604634,0.03220209197749869,0.002543845886441253,0.5494448636268657
0.26802680268046536,0.03220004900999321,0.002601558265266839,0.5493983868893036
0.2700270027004673,0.032197990906223536,0.0026601347447303097,0.5493515668013224
0.2720272027204693,0.03219591766988303,0.002719581661888529,0.5493044034689921
0.2740274027404713,0.032193829304692084,0.002779905351326178,0.5492568969991541
0.2760276027604733,0.032191725814398095,0.002841112145137961,0.5492090474994206
0.27802780278047523,0.032189607202775486,0.0029032083729108103,0.5491608550781742
0.28002800280047724,0.03218747347362559,0.002966200361706104,0.5491123198445664
0.28202820282047925,0.03218532463077676,0.003030094436041896,0.5490634419085187
0.2840284028404812,0.03218316067808424,0.0030948969178751615,0.54901422138072
0.28602860286048315,0.032180981619430206,0.0031606141265840466,0.5489646583726276
0.28802880288048516,0.03217878745872377,0.0032272523789501364,0.5489147529964667
0.29002900290048717,0.03217657819990087,0.003294817989140729,0.5488645053652279
0.2920292029204891,0.032174353846924374,0.0033633172686911234,0.5488139155926692
0.2940294029404911,0.03217211440378396,0.003432756526486923,0.5487629837933138
0.2960296029604931,0.03216985987449616,0.0035031420687463427,0.54871171008245
0.29802980298049503,0.0321675902631043,0.0035744801990025402,0.5486600945761296
0.30003000300049704,0.03216530557367854,0.0036467772180859438,0.5486081373911701
0.30203020302049904,0.032163005810315795,0.0037200394241066036,0.5485558386451512
0.304030403040501,0.03216069097713975,0.0037942731124365526,0.5485031984564153
0.306030603060503,0.03215836107830083,0.00386948457569218,0.548450216944067
0.30803080308050496,0.0321560161179762,0.0039456801037166134,0.5483968942279732
0.31003100310050696,0.032153656100369715,0.0040228659835621185,0.5483432304287604
0.3120312031205089,0.03215128102971196,0.004101048499472505,0.5482892256678169
0.31403140314051087,0.03214889091026018,0.004180233932865554,0.5482348800672905
0.3160316031605129,0.03214648574629825,0.004260428562315453,0.5481801937500873
0.3180318031805148,0.03214406554213674,0.004341638663535233,0.5481251668398732
0.32003200320051683,0.032141630302112784,0.004423870509359247,0.5480697994610717
0.32203220322051873,0.03213918003059017,0.004507130369725627,0.5480140917388637
0.32403240324052074,0.032136714731959254,0.004591424511658781,0.5479580437991871
0.32603260326052275,0.032134234410636946,0.004676759199251886,0.5479016557687356
0.3280328032805247,0.03213173907106675,0.004763140693649399,0.5478449277749597
0.3300330033005267,0.03212922871771867,0.004850575253029598,0.547787859946064
0.3320332033205287,0.03212670335508923,0.004939069132587098,0.5477304524110076
0.33403340334053067,0.03212416298770146,0.005028628584515418,0.547672705299504
0.3360336033605327,0.03212160762010486,0.005119259857989549,0.5476146187420192
0.3380338033805346,0.032119037256875434,0.005210969199148518,0.5475561928697731
0.34003400340053663,0.03211645190261557,0.005303762851078002,0.5474974278147363
0.34203420342053864,0.032113851561954114,0.005397647053792915,0.5474383237096315
0.3440344034405406,0.03211123623954632,0.0054926280442200315,0.5473788806879324
0.3460346034605426,0.03210860594007384,0.005588712056180641,0.5473190988838622
0.3480348034805445,0.03210596066824466,0.0056859053203731635,0.5472589784323941
0.3500350035005465,0.03210330042879314,0.0057842140643558386,0.54719851946925
0.3520352035205485,0.032100625226480016,0.005883644512529383,0.5471377221309011
0.35403540354055046,0.03209793506609227,0.005984202886119689,0.5470765865545649
0.35603560356055247,0.032095229952443224,0.006085895403160535,0.5470151128782064
0.3580358035805544,0.03209250989037248,0.006188728278476283,0.5469533012405378
0.36003600360055643,0.03208977488474587,0.006292707723664637,0.5468911517810157
0.36203620362055844,0.0320870249404555,0.006397839947079369,0.5468286646398433
0.36403640364056034,0.03208426006241968,0.006504131153813087,0.5467658399579676
0.36603660366056234,0.032081480255582925,0.0066115875456800284,0.546702677877079
0.3680368036805643,0.03207868552491594,0.006720215321198812,0.5466391785396122
0.3700370037005663,0.03207587587541561,0.0068300206755752884,0.5465753420887437
0.3720372037205683,0.03207305131210494,0.006941009800685324,0.5465111686683922
0.37403740374057026,0.03207021184003305,0.007053188885057652,0.5464466584232175
0.37603760376057227,0.03206735746427524,0.007166564113856732,0.5463818114986203
0.3780378037805742,0.032064488189932815,0.007281141668865585,0.5463166280407408
0.38003800380057623,0.0320616040221332,0.007396927728468713,0.5462511081964591
0.38203820382057824,0.03205870496602986,0.007513928467634958,0.5461852521133934
0.3840384038405802,0.03205579102680226,0.007632150057900431,0.5461190599398996
0.3860386038605822,0.03205286220965593,0.007751598667351439,0.5460525318250722
0.3880388038805841,0.03204991851982237,0.007872280460607414,0.5459856679187411
0.3900390039005861,0.03204695996255902,0.007994201598803886,0.5459184683714724
0.3920392039205881,0.03204398654314931,0.008117368239575437,0.5458509333345675
0.39403940394059006,0.032040998266902584,0.0082417865370387,0.5457830629600625
0.39603960396059207,0.032037995139154125,0.008367462641775361,0.5457148574007278
0.398039803980594,0.03203497716526507,0.008494402700815178,0.5456463168100658
0.40004000400059603,0.032031944350622454,0.008622612857619014,0.545577441342313
0.40204020402059804,0.03202889670063915,0.008752099252061885,0.5455082311524363
0.40404040404059993,0.03202583422075386,0.008882868020416025,0.5454386863961346
0.40604060406060194,0.03202275691643113,0.009014925295333992,0.545368807229837
0.40804080408060395,0.032019664793161255,0.009148277205831726,0.5452985938107026
0.4100410041006059,0.032016557856460334,0.009282929877271693,0.5452280462966191
0.4120412041206079,0.03201343611187017,0.009418889431346021,0.5451571648462025
0.41404140414060986,0.03201029956495835,0.009556161986059618,0.545085949618797
0.41604160416061187,0.03200714822131813,0.00969475365571337,0.5450144007744732
0.4180418041806139,0.03200398208656849,0.009834670550887289,0.5449425184740284
0.4200420042006158,0.03200080116635403,0.009975918778423734,0.5448703028789844
0.42204220422061783,0.03199760546634505,0.010118504441410617,0.5447977541515894
0.4240424042406198,0.03199439499223743,0.010262433639164627,0.5447248724548138
0.4260426042606218,0.03199116974975266,0.010407712467214496,0.5446516579523527
0.4280428042806238,0.03198792974463784,0.010554347017284225,0.5445781108086231
0.4300430043006257,0.03198467498266562,0.0107023433772764,0.5445042311887643
0.4320432043206277,0.03198140546963417,0.010851707631255496,0.5444300192586363
0.43404340434062966,0.031978121211367214,0.011002445859431139,0.5443554751848199
0.43604360436063166,0.03197482221371392,0.011154564138141504,0.544280599134615
0.4380438043806337,0.031971508482548996,0.011308068539836612,0.5442053912760411
0.4400440044006356,0.03196818002377256,0.011462965133061716,0.5441298517778351
0.44204420442063763,0.03196483684331019,0.011619259982440703,0.5440539808094526
0.44404440444063953,0.03196147894711284,0.011776959148659456,0.5439777785410643
0.44604460446064154,0.031958106341156894,0.011936068688449313,0.5439012451435579
0.44804480448064354,0.03195471903144405,0.01209659465457046,0.5438243807885353
0.4500450045006455,0.03195131702400142,0.012258543095795417,0.5437471856483146
0.4520452045206475,0.03194790032488137,0.01242192005689251,0.5436696598959254
0.45404540454064946,0.031944468940161605,0.012586731578609326,0.5435918037051114
0.45604560456065146,0.031941022875945115,0.01275298369765627,0.5435136172503282
0.45804580458065347,0.03193756213836011,0.01292068244669004,0.5434351007067426
0.4600460046006554,0.03193408673356009,0.013089833854297194,0.5433562542502328
0.46204620462065743,0.03193059666772368,0.013260443944977725,0.5432770780573851
0.4640464046406594,0.03192709194705476,0.013432518739128598,0.5431975723054961
0.4660466046606614,0.031923572577782375,0.013606064253027395,0.5431177371725706
0.4680468046806634,0.031920038566160686,0.01378108649881589,0.5430375728373206
0.4700470047006653,0.03191648991846898,0.013957591484483695,0.5429570794791647
0.4720472047206673,0.031912926641011655,0.014135585213851935,0.5428762572782275
0.47404740474066925,0.03190934874011815,0.014315073686556878,0.5427951064153383
0.47604760476067126,0.031905756222143,0.014496062898033664,0.5427136270720315
0.47804780478067327,0.03190214909346573,0.01467855883949997,0.5426318194305446
0.4800480048006752,0.0318985273604909,0.014862567497939762,0.5425496836738173
0.48204820482067723,0.031894891029648015,0.015048094856087057,0.542467219985492
0.48404840484067924,0.03189124010739157,0.015235146892409637,0.5423844285499116
0.48604860486068113,0.03188757460020098,0.015423729581092864,0.5423013095521197
0.48804880488068314,0.03188389451458057,0.015613848892023488,0.542217863177859
0.4900490049006851,0.03188019985705956,0.015805510790773438,0.5421340896135713
0.4920492049206871,0.03187649063419201,0.015998721238583695,0.5420499890463958
0.4940494049406891,0.031872766852556855,0.01619348619234812,0.5419655616641688
0.49604960496069106,0.03186902851875782,0.016389811604597335,0.541880807655423
0.49804980498069307,0.031865275639423436,0.016587703423482654,0.5417957272093866
0.500050005000695,0.03186150822120698,0.01678716759275995,0.5417103205159818
0.502050205020697,0.0318577262707865,0.01698821005177363,0.5416245877658253
0.504050405040699,0.03185392979486472,0.017190836735440564,0.5415385291502253
0.506050605060701,0.03185011880016912,0.017395053574234053,0.5414521448611839
0.508050805080703,0.03184629329345182,0.017600866494167876,0.5413654350913931
0.5100510051007049,0.03184245328148956,0.01780828141678023,0.5412784000342356
0.5120512051207069,0.03183859877108374,0.018017304259117822,0.5411910398837837
0.5140514051407089,0.03183472976906034,0.01822794093371989,0.5411033548347984
0.5160516051607109,0.031830846282269926,0.018440197348602274,0.5410153450827287
0.5180518051807128,0.031826948317587575,0.01865407940724154,0.54092701082371
0.5200520052007148,0.031823035881912924,0.018869593008559057,0.5408383522545642
0.5220522052207168,0.031819108982170094,0.019086744046905156,0.5407493695727983
0.5240524052407188,0.031815167625307686,0.01930553841204326,0.5406600629766043
0.5260526052607207,0.03181121181829873,0.01952598198913407,0.5405704326648569
0.5280528052807227,0.03180724156814071,0.019748080658719774,0.5404804788371141
0.5300530053007247,0.03180325688185545,0.019971840296708218,0.5403902016936151
0.5320532053207268,0.03179925776648922,0.020197266774357188,0.5402996014352807
0.5340534053407288,0.031795244229112576,0.020424365958258632,0.5402086782637111
0.5360536053607307,0.03179121627682044,0.020653143710322938,0.5401174323811867
0.5380538053807327,0.03178717391673197,0.02088360588776326,0.5400258639906648
0.5400540054007346,0.031783117155990664,0.02111575834307977,0.5399339732957812
0.5420542054207366,0.03177904600176423,0.021349606924044084,0.5398417605008483
0.5440544054407386,0.03177496046124456,0.021585157473683544,0.5397492258108527
0.5460546054607406,0.03177086054164781,0.021822415830265618,0.5396563694314577
0.5480548054807426,0.031766746250214244,0.02206138782728232,0.5395631915689997
0.5500550055007446,0.03176261759420831,0.02230207929343461,0.5394696924304876
0.5520552055207465,0.0317584745809185,0.022544496052616828,0.5393758722236025
0.5540554055407485,0.031754317217657486,0.022788643923901203,0.5392817311566974
0.5560556055607504,0.03175014551176194,0.02303452872152225,0.539187269438795
0.5580558055807525,0.03174595947059258,0.023282156254861387,0.5390924872795876
0.5600560056007544,0.031741759101534144,0.02353153232843136,0.5389973848894355
0.5620562056207564,0.03173754441199535,0.023782662741860826,0.5389019624793672
0.5640564056407584,0.03173331540940886,0.02403555328987897,0.5388062202610774
0.5660566056607603,0.03172907210123127,0.024290209762299998,0.5387101584469266
0.5680568056807623,0.031724814494943084,0.024546637944007854,0.5386137772499403
0.5700570057007643,0.03172054259804869,0.02480484361494076,0.5385170768838078
0.5720572057207663,0.0317162564180763,0.02506483255007594,0.5384200575628814
0.5740574057407684,0.031711955962577976,0.025326610519414258,0.538322719502175
0.5760576057607703,0.031707641239129544,0.02559018328796493,0.5382250629173647
0.5780578057807723,0.03170331225533062,0.02585555661573025,0.538127088024785
0.5800580058007743,0.031698969018804535,0.026122736257690314,0.5380287950414312
0.5820582058207762,0.03169461153719839,0.02639172796378779,0.5379301841849568
0.5840584058407782,0.0316902398181829,0.026662537478912736,0.5378312556736717
0.5860586058607802,0.03168585386945248,0.026935170542887344,0.5377320097265431
0.5880588058807822,0.03168145369872517,0.027209632890450846,0.5376324465631931
0.5900590059007842,0.03167703931374261,0.027485930251244295,0.537532566403899
0.5920592059207861,0.03167261072227002,0.027764068349795477,0.5374323694695912
0.5940594059407881,0.03166816793209614,0.02804405290550383,0.5373318559818524
0.5960596059607901,0.03166371095103327,0.0283258896326253,0.5372310261629176
0.598059805980792,0.03165923978691718,0.028609584240257363,0.5371298802356727
0.6000600060007941,0.031654754447607125,0.02889514243232391,0.537028418423653
0.602060206020796,0.03165025494098574,0.029182569907560282,0.5369266409510419
0.604060406040798,0.03164574127495916,0.029471872359498275,0.5368245480426722
0.6060606060607999,0.03164121345745681,0.029763055476451153,0.5367221399240226
0.6080608060808019,0.031636671496431505,0.030056124941498744,0.5366194168212173
0.6100610061008039,0.03163211539985941,0.030351086432472453,0.5365163789610267
0.612061206120806,0.03162754517573993,0.03064794562194041,0.536413026570864
0.614061406140808,0.03162296083209576,0.030946708177192615,0.5363093598787857
0.6160616061608098,0.03161836237697285,0.031247379760226,0.536205379113491
0.6180618061808119,0.03161374981844035,0.0315499660277297,0.5361010845043191
0.6200620062008139,0.03160912316459056,0.03185447263107016,0.5359964762812498
0.6220622062208158,0.03160448242353897,0.03216090521627641,0.5358915546749019
0.6240624062408178,0.03159982760342418,0.032469269424025275,0.5357863199165321
0.6260626062608198,0.031595158712407895,0.032779570889626644,0.5356807722380349
0.6280628062808218,0.03159047575867485,0.03309181524300876,0.5355749118719396
0.6300630063008238,0.031585778750432864,0.03340600810870353,0.5354687390514118
0.6320632063208258,0.0315810676959127,0.03372215510583184,0.5353622540102502
0.6340634063408277,0.03157634260336816,0.03404026184808892,0.5352554569828875
0.6360636063608296,0.031571603481075974,0.03436033394372976,0.5351483482043878
0.6380638063808317,0.03156685033733577,0.03468237699555446,0.5350409279104467
0.6400640064008336,0.03156208318047009,0.03500639660089366,0.5349331963373894
0.6420642064208357,0.031557302018824326,0.03533239835159405,0.5348251537221711
0.6440644064408375,0.0315525068607667,0.03566038783400375,0.534716800302374
0.6460646064608395,0.031547697714688246,0.03599037062895793,0.5346081363162081
0.6480648064808415,0.03154287458900273,0.03632235231176422,0.5344991620025085
0.6500650065008435,0.03153803749214672,0.0366563384521883,0.5343898776007366
0.6520652065208455,0.03153318643257943,0.03699233461443947,0.5342802833509767
0.6540654065408474,0.03152832141878282,0.03733034635715625,0.5341703794939366
0.6560656065608494,0.03152344245926144,0.037670379233392025,0.5340601662709457
0.6580658065808515,0.03151854956254251,0.038012438790600615,0.5339496439239547
0.6600660066008535,0.03151364273717582,0.038356530570621994,0.5338388126955341
0.6620662066208555,0.03150872199173371,0.03870266010966796,0.5337276728288728
0.6640664066408575,0.03150378733481107,0.03905083293830789,0.5336162245677779
0.6660666066608594,0.031498838775025274,0.0394010545814544,0.5335044681566731
0.6680668066808614,0.03149387632101618,0.03975333055834924,0.5333924038405979
0.6700670067008634,0.03148889998144609,0.04010766638254892,0.5332800318652069
0.6720672067208654,0.03148390976499968,0.04046406756191067,0.5331673524767675
0.6740674067408674,0.03147890568038403,0.04082253959857816,0.5330543659221598
0.6760676067608693,0.03147388773632858,0.04118308798896743,0.5329410724488767
0.6780678067808712,0.031468855941585064,0.04154571822375282,0.5328274723050198
0.6800680068008733,0.0314638103049275,0.04191043578785276,0.5327135657393015
0.6820682068208752,0.031458750835152184,0.04227724616041581,0.5325993530010419
0.6840684068408773,0.031453677541077606,0.04264615481480656,0.5324848343401684
0.6860686068608791,0.03144859043154447,0.04301716721859163,0.5323700100072152
0.6880688068808811,0.03144348951541564,0.04339028883352579,0.5322548802533212
0.6900690069008831,0.031438374801576095,0.0437655251155378,0.53213944533023
0.6920692069208851,0.03143324629893293,0.04414288151471661,0.5320237054902873
0.6940694069408871,0.03142810401641529,0.04452236347529741,0.5319076609864418
0.696069606960889,0.031422947962974374,0.044903976435647724,0.5317913120722423
0.698069806980891,0.03141777814758338,0.04528772582825365,0.5316746590018383
0.7000700070008931,0.031412594579237486,0.04567361707970583,0.5315577020299778
0.7020702070208951,0.03140739726695379,0.04606165561068583,0.5314404414120059
0.7040704070408971,0.03140218621977132,0.04645184683595222,0.5313228774038651
0.706070607060899,0.031396961446750964,0.04684419616432689,0.531205010262093
0.708070807080901,0.031391722956975475,0.047238708998681336,0.5310868402438214
0.710071007100903,0.03138647075954944,0.04763539073592283,0.530968367606777
0.712071207120905,0.03138120486359916,0.04803424676698087,0.5308495926092767
0.714071407140907,0.03137592527827275,0.04843528247679343,0.53073051551023
0.7160716071609088,0.03137063201274003,0.04883850324429334,0.5306111365691356
0.7180718071809109,0.03136532507619248,0.04924391444239482,0.5304914560460823
0.7200720072009128,0.03136000447784327,0.04965152143797964,0.5303714742017457
0.7220722072209149,0.03135467022692718,0.050061329591883794,0.5302511912973891
0.7240724072409168,0.03134932233270056,0.050473344258883834,0.5301306075948606
0.7260726072609187,0.03134396080444134,0.05088757078768342,0.5300097233565937
0.7280728072809207,0.03133858565144896,0.0513040145208999,0.529888538845605
0.7300730073009227,0.03133319688304437,0.051722680795050754,0.529767054325494
0.7320732073209247,0.03132779450856996,0.05214357494054017,0.5296452700604408
0.7340734073409267,0.031322378537389575,0.05256670228164577,0.529523186315206
0.7360736073609286,0.03131694897888841,0.05299206813650509,0.5294008033551291
0.7380738073809306,0.031311505842473074,0.05341967781710237,0.5292781214461281
0.7400740074009327,0.03130604913757144,0.05384953662925512,0.5291551408546966
0.7420742074209347,0.031300578873632766,0.05428164987260086,0.529031861847906
0.7440744074409367,0.03129509506012748,0.054716022840583904,0.5289082846933999
0.7460746074609386,0.0312895977065473,0.05515266082044201,0.5287844096593971
0.7480748074809406,0.031284086822405126,0.05559156909319338,0.5286602370146878
0.7500750075009426,0.031278562417235,0.056032752933623184,0.528535767028634
0.7520752075209446,0.03127302450059211,0.05647621761027061,0.5284109999711671
0.7540754075409466,0.03126747308205278,0.056921968385415654,0.5282859361127884
0.7560756075609485,0.031261908171214325,0.057370010515066,0.5281605757245663
0.7580758075809504,0.031256329777695144,0.05782034924894406,0.5280349190781364
0.7600760076009525,0.0312507379111346,0.05827298983047371,0.5279089664456986
0.7620762076209544,0.031245132581193033,0.05872793749676742,0.5277827181000189
0.7640764076409565,0.03123951379755174,0.05918519747861324,0.527656174314426
0.7660766076609583,0.03123388156991285,0.059644775000461704,0.5275293353628098
0.7680768076809603,0.031228235907999436,0.06010667528041315,0.5274022015196228
