r,rho,m,P
7.139713971397168,0.0002070993841960164,9.91158368229322,0.0002069825597664343
7.140714071407169,0.00020679736063249605,9.911716280523452,0.00020658018669877338
7.141714171417171,0.00020649571128347817,9.911848722451102,0.00020617850765560113
7.14271427142717,0.0002061944357427447,9.911981008212774,0.00020577752155919333
7.143714371437172,0.00020589353360448784,9.912113137944987,0.0002053772273333733
7.144714471447173,0.00020559300446331368,9.91224511178418,0.0002049776239035152
7.145714571457175,0.00020529284791423767,9.912376929866712,0.00020457871019653623
7.1467146714671745,0.00020499306355268847,9.912508592328859,0.00020418048514090029
7.147714771477176,0.00020469365097450308,9.912640099306811,0.0002037829476666097
7.1487148714871775,0.00020439460977593032,9.912771450936688,0.00020338609670520868
7.149714971497179,0.00020409593955362783,9.912902647354516,0.0002029899311897775
7.150715071507179,0.00020379763990466368,9.913033688696245,0.000202594450054933
7.15171517151718,0.00020349971042651256,9.913164575097742,0.0002021996522368221
7.152715271527182,0.00020320215071706067,9.913295306694799,0.00020180553667312664
7.153715371537182,0.00020290496037460027,9.913425883623118,0.00020141210230305466
7.154715471547183,0.00020260813899783265,9.913556306018323,0.0002010193480673427
7.1557155715571845,0.00020231168618586458,9.913686574015959,0.00020062727290824948
7.156715671567185,0.00020201560153821165,9.913816687751485,0.00020023587576955908
7.157715771577187,0.00020171988465479476,9.913946647360284,0.00019984515559657418
7.158715871587187,0.0002014245351359416,9.914076452977653,0.00019945511133611705
7.159715971597188,0.0002011295525823848,9.914206104738811,0.00019906574193652516
7.160716071607189,0.00020083493659526247,9.914335602778895,0.0001986770463476503
7.16171617161719,0.0002005406867761183,9.91446494723296,0.0001982890235208576
7.162716271627191,0.0002002468027268997,9.91459413823598,0.00019790167240902107
7.163716371637192,0.0001999532840499576,9.91472317592285,0.00019751499196652206
7.164716471647194,0.00019966013034804802,9.91485206042838,0.00019712898114924955
7.165716571657193,0.00019936734122432957,9.914980791887304,0.00019674363891459558
7.166716671667195,0.00019907491628236247,9.91510937043427,0.00019635896422145216
7.167716771677196,0.00019878285512611138,9.915237796203849,0.00019597495603021375
7.168716871687197,0.0001984911573599418,9.915366069330528,0.0001955916133027707
7.169716971697198,0.00019819982258862154,9.915494189948717,0.0001952089350025098
7.170717071707199,0.00019790885041731773,9.91562215819274,0.00019482692009430868
7.1717171717172,0.00019761824045160114,9.915749974196844,0.00019444556754454035
7.172717271727201,0.00019732799229744096,9.915877638095195,0.0001940648763210641
7.173717371737202,0.00019703810556120712,9.916005150021872,0.0001936848453932279
7.174717471747202,0.0001967485798496687,9.916132510110886,0.000193305473731864
7.175717571757204,0.00019645941476999465,9.916259718496153,0.00019292676030928867
7.176717671767205,0.00019617060992975223,9.916386775311523,0.00019254870409929895
7.177717771777205,0.00019588216493690713,9.916513680690748,0.00019217130407717066
7.178717871787207,0.00019559407939982325,9.916640434767515,0.00019179455921965722
7.179717971797208,0.00019530635292726143,9.916767037675422,0.00019141846850498584
7.180718071807208,0.0001950189851283813,9.916893489547986,0.00019104303091285898
7.181718171817209,0.00019473197561273726,9.917019790518651,0.00019066824542444732
7.182718271827211,0.00019444532399028166,9.917145940720774,0.0001902941110223924
7.183718371837212,0.00019415902987136228,9.917271940287629,0.00018992062669080203
7.184718471847212,0.00019387309286672267,9.917397789352417,0.00018954779141524877
7.185718571857214,0.00019358751258750107,9.917523488048253,0.0001891756041827676
7.186718671867215,0.0001933022886452312,9.917649036508177,0.00018880406398185501
7.187718771877217,0.0001930174206518415,9.91777443486514,0.00018843316980246671
7.188718871887216,0.00019273290821965317,9.917899683252022,0.00018806292063601354
7.189718971897218,0.0001924487509613818,9.918024781801616,0.00018769331547536204
7.190719071907219,0.0001921649484901364,9.91814973064664,0.00018732435331483182
7.19171917191722,0.00019188150041941833,9.918274529919724,0.00018695603315019253
7.192719271927221,0.0001915984063631221,9.918399179753429,0.0001865883539786635
